title,subtitle,author_url,story_url,date,claps,responses,reading_time,tags,relatedUrl
An introduction to Microsoft Azure and Cloud Computing,-,https://faun.pub/@cloudfreak,https://faun.pub/an-introduction-to-microsoft-azure-and-cloud-computing-54a7ebac0287?source=search_post---------21,"[<time datetime=""2018-12-25T08:35:00.260Z"">Dec 25, 2018</time>]",297,1 response,5 min read,[],"['https:\\u002F\\u002Fmedium.com\\u002Fforwardtick\\u002Fhow-google-collapsed-b6ffa82198ee', 'https:\\u002F\\u002Fmedium.com\\u002F@djabatt\\u002Fgoogle-also-totally-messed-and-missed-blogging-social-photo-hosting-and-cloud-computing-cf9c9e949bf9', 'https:\\u002F\\u002Fjfrites.medium.com\\u002Fpersonalizing-is-the-future-of-ott-8e412d1a5a24', 'https:\\u002F\\u002Fpub.towardsai.net\\u002Fplanning-better-cities-with-ai-and-big-data-part-one-dd22c85c4397', 'https:\\u002F\\u002Fmedium.com\\u002F@nick6489\\u002Fby-request-my-impressions-of-sonos-7439c695ae8f', 'https:\\u002F\\u002Fmedium.com\\u002Fpredict\\u002Fcities-will-be-for-and-against-5g-9c31a7e3dc2b', 'https:\\u002F\\u002Ftechnologybrandnews.medium.com\\u002Frazer-project-hazel-rgb-mask-is-now-razer-zephyr-sign-ups-are-open-2ac521990e77', 'https:\\u002F\\u002Fmedium.com\\u002F@coolagecompany\\u002Finternet-of-things-the-savior-of-all-2d8742203660', 'https:\\u002F\\u002Fmedium.com\\u002Fmacoclock\\u002Fyet-some-additional-and-useful-apps-for-your-mac-related-life-d328183dfdf1', 'https:\\u002F\\u002Fmedium.com\\u002Fbenildehifi\\u002Fde-la-salle-college-of-saint-benildes-hifi-incubator-awarded-tech-innovation-grant-by-accenture-f8a690d395b5']"
Pandemic Has Changed The Future Of Cloud Computing,TECHNOLOGY | BUSINESS | CLOUD COMPUTING,https://medium.com/@brajendra2kumar,https://medium.com/technology-hits/pandemic-has-changed-the-future-of-cloud-computing-1155e94d97d?source=search_post---------22,"[<time datetime=""2021-06-09T11:04:00.945Z"">Jun 9, 2021</time>]",1.5K,10 responses,6 min read,"['news', 'technology', 'cloud', 'cloud-computing', 'the-cloud', 'news', 'technology', 'cloud', 'cloud-computing', 'the-cloud']",['https:\\u002F\\u002Firelandstechnologyblog.com\\u002Feditorial-the-benefits-of-cloud-computing-5b7fab82cb0a']
Real World Applications of Cryptocurrencies—Cloud Computing,-,https://medium.com/@ermos.k,https://medium.com/hackernoon/real-world-applications-of-cryptocurrencies-cloud-computing-59745dd95145?source=search_post---------23,"[<time datetime=""2018-01-14T15:08:56.926Z"">Jan 14, 2018</time>]",645,4 responses,4 min read,"['cloud-computing', 'iexec', 'signals-network', 'trading', 'cloud-computing', 'iexec', 'signals-network', 'trading']",['https:\\u002F\\u002Fblog.signals.network\\u002Fwere-partnering-up-with-iexec-to-give-cryptotraders-power-of-blockchain-based-cloud-computing-2419d2fa9080']
Inside Google’s Quest to Become a Cloud-Computing Giant,How Thomas Kurian brought old-school Oracle…,https://medium.com/@bloomberg,https://medium.com/bloomberg/inside-googles-quest-to-become-a-cloud-computing-giant-18e417c49f1c?source=search_post---------24,"[<time datetime=""2021-07-27T14:30:00.000Z"">Jul 27, 2021</time>]",92,2 responses,8 min read,"['ido', 'defi', 'occamrazer', 'cardano', 'crypto', 'ido', 'defi', 'occamrazer', 'cardano', 'crypto']","['https:\\u002F\\u002Fclamisland.medium.com\\u002Fthe-clam-island-vision-e9d7f785c106', 'https:\\u002F\\u002Fblog.cosmos.network\\u002Fthe-4-classes-of-faults-on-mainnet-bfabfbd2726c', 'https:\\u002F\\u002Fgeeakpan.medium.com\\u002Fsafle-and-dfyn-access-the-stake-farms-on-dfyn-9875f92243e9', 'https:\\u002F\\u002Faosofficial.medium.com\\u002Fannouncement-on-aos-global-hacker-marathon-innovation-competition-9be622a7240b', 'https:\\u002F\\u002Fmedium.com\\u002Fthe-capital\\u002Fgithub-activity-as-a-metric-to-evaluate-blockchain-performance-7452029f66bf', 'https:\\u002F\\u002Fmedium.com\\u002Fshort-bits\\u002Fintro-to-cardano-blockchain-infrastructure-for-the-future-d2ccde562ce2', 'https:\\u002F\\u002Fbotsbyrevenyou.medium.com\\u002Fripple-how-it-works-and-why-it-is-different-than-other-crypto-e97447d9f32c', 'https:\\u002F\\u002Ftheotherfruit.medium.com\\u002Fipfs-encryption-492b004659d1', 'https:\\u002F\\u002Fmedium.com\\u002Foccam-finance\\u002Foccamrazer-to-host-ido-of-decentralised-cloud-computing-provider-iagon-d4afe874b08d']"
Cloud Computing AWS #1: Introduction & EC2 Instance Creation (via console),-,https://towardsdatascience.com/@ilyashabeeb,https://towardsdatascience.com/cloud-computing-aws-1-introduction-ec2-instance-creation-via-console-5177a2b43359?source=search_post---------25,"[<time datetime=""2018-02-26T03:36:42.776Z"">Feb 25, 2018</time>]",163,1 response,10 min read,"['cloud-computing', 'open-source', 'open-source-software', 'open-source-cloud', 'cloud', 'cloud-computing', 'open-source', 'open-source-software', 'open-source-cloud', 'cloud']",['https:\\u002F\\u002Fmedium.com\\u002F@Intersog\\u002Fno-more-an-intellectual-property-destroyer-five-trends-in-open-source-cloud-computing-8887e5d23db9']
Does Cloud Computing Mean GameOver for Xbox and PlayStation?,Hardware makers must adapt to a world…,https://medium.com/@Financial_Times,https://medium.com/financial-times/does-cloud-computing-mean-gameover-for-xbox-and-playstation-8e13b0a2418c?source=search_post---------26,"[<time datetime=""2018-12-06T00:27:59.691Z"">Dec 5, 2018</time>]",96,1 response,8 min read,"['cloud-computing', 'cloud', 'cloud-computing', 'cloud']",['https:\\u002F\\u002Fmedium.com\\u002F@bpiatt\\u002Fcloud-computing-forces-it-evolve-or-perish-2010-20933b9a002f']
"The Future of Cloud Computing: AWS is the System Architecture of the Web, What’s Next?",-,https://medium.com/@keithwhor,https://medium.com/hackernoon/the-future-of-cloud-computing-aws-is-the-system-architecture-of-the-web-whats-next-17aaa6077f47?source=search_post---------27,"[<time datetime=""2016-11-30T18:39:22.263Z"">Nov 30, 2016</time>]",74,5 responses,6 min read,"['cloud-computing', 'cloud-accounting', 'business', 'cloud', 'data', 'cloud-computing', 'cloud-accounting', 'business', 'cloud', 'data']",['https:\\u002F\\u002Fdavid-bl.medium.com\\u002Fcloud-computing-how-connected-is-your-business-3da68d852e76']
5 Best Cloud Computing Courses to learn in 2021,-,https://medium.com/@javinpaul,https://medium.com/javarevisited/5-best-cloud-computing-courses-to-learn-in-2020-f5f091159401?source=search_post---------28,"[<time datetime=""2020-09-04T15:22:30.371Z"">Sep 4, 2020</time>]",174,3 responses,10 min read,"['cloud-computing', 'free', 'aws', 'google-cloud-platform', 'azure', 'cloud-computing', 'free', 'aws', 'google-cloud-platform', 'azure']","['https:\\u002F\\u002Fmedium.com\\u002Fswlh\\u002Fgo-kit-microservice-using-mysql-dd78bc208898', 'https:\\u002F\\u002Fmedium.com\\u002F@integirls\\u002Fthis-was-integirls-puzzle-hunt-2020-1a646e908858', 'https:\\u002F\\u002Finfosecwriteups.com\\u002Fvault-101-samsung-ctf-android-reverse-engineering-challenge-write-up-d5a2b16a9212', 'https:\\u002F\\u002Fmedium.com\\u002F@pactflow\\u002Fhow-to-get-started-with-contract-testing-c1581649a6ab', 'https:\\u002F\\u002Frohan-j-tiwari.medium.com\\u002Ftomcat-installation-on-linux-9a48533a0fa3', 'https:\\u002F\\u002Fglmdev.medium.com\\u002Fa-noobs-guide-to-gluster-on-zfs-4f0ad156970f', 'https:\\u002F\\u002Frich-u.medium.com\\u002Fday-1-11-30-20-17bea0be26e', 'https:\\u002F\\u002Fitnext.io\\u002Freverse-engineering-bluetooth-devices-82d868edec0c', 'https:\\u002F\\u002Fmedium.com\\u002Fjavarevisited\\u002F10-free-courses-to-learn-cloud-computing-for-beginners-4f3cd984ddb1']"
IBM lags in cloud computing and AI. Can tech’s great survivor recover?,Its latest quarterly results…,https://medium.com/@the_economist,https://medium.com/@the_economist/ibm-lags-in-cloud-computing-and-ai-can-techs-great-survivor-recover-c81639d639c8?source=search_post---------29,"[<time datetime=""2017-10-25T22:53:53.366Z"">Oct 25, 2017</time>]",114,2 responses,7 min read,"['cloud-computing', 'technology', 'tips-and-tools', 'phones', 'unified-communications', 'cloud-computing', 'technology', 'tips-and-tools', 'phones', 'unified-communications']",['https:\\u002F\\u002Fmedium.com\\u002F@Fonality\\u002Fout-of-the-blue-cloud-computing-and-emergency-preparedness-28225ade845']
Dapps are just censorship-resistant cloud-computing,How not to waste $13 billion,https://medium.com/@noahruderman,https://medium.com/coinmonks/dapps-are-just-censorship-resistant-cloud-computing-a44aad777ab7?source=search_post---------30,"[<time datetime=""2018-11-18T03:55:41.426Z"">Nov 17, 2018</time>]",221,4 responses,7 min read,"['blockchain', 'bitcoin', 'cryptocurrency', 'cloud-computing', 'computer-science', 'blockchain', 'bitcoin', 'cryptocurrency', 'cloud-computing', 'computer-science']","['https:\\u002F\\u002Fsamson-dogo.medium.com\\u002Fmahadao-is-integrating-chainlink-price-feeds-to-secure-the-arth-gmu-peg-e16b521a1e1e', 'https:\\u002F\\u002Fmedium.com\\u002F@grace.lungu.bw\\u002Fbuilding-a-defi-application-to-get-started-with-web3-4b1554a1a505', 'https:\\u002F\\u002Feverestdao.medium.com\\u002Feverest-dao-integrates-chainlink-price-feeds-to-secure-options-outcomes-6f05dcc44ba0', 'https:\\u002F\\u002Fmedium.com\\u002Fmetaverse-blockchain\\u002Fthings-i-wish-i-knew-when-i-started-9d999ce0065', 'https:\\u002F\\u002Fmedium.com\\u002Fgeneral_knowledge\\u002Fbest-altoins-to-buy-now-for-2022-layer-2-and-ethereum-scaling-altcoins-29bfbf3e3e87', 'https:\\u002F\\u002Fmedium.com\\u002F@aavyachauhan16\\u002Fama-recap-cypherium-binance-1d8820df6ec7', 'https:\\u002F\\u002Fmedium.com\\u002Fxord\\u002Fuptrennd-allies-with-xord-xord-ca5dfc01c195', 'https:\\u002F\\u002Fmatheussiq8.medium.com\\u002Fhic-et-nunc-the-story-facts-suppositions-and-ideas-june-2021-19927f9106ad', 'https:\\u002F\\u002Fmedium.com\\u002Farpa\\u002Farpa-ask-me-anything-with-chainnode-e1cdd03db190']"
What is Cloud Computing?,-,https://medium.com/@aditi.chaudhry92,https://medium.com/@aditi.chaudhry92/what-is-cloud-computing-59d0d5570332?source=search_post---------31,"[<time datetime=""2017-07-01T02:17:18.373Z"">Jun 30, 2017</time>]",70,1 response,4 min read,"['google', 'innovazione', 'google-italia', 'digitale', 'google', 'innovazione', 'google-italia', 'digitale']",['https:\\u002F\\u002Fwebeconoscenza.gigicogo.it\\u002Fcloud-computing-6d521ee3bf10']
"OccamRazer to Host IDO of Decentralised Cloud Computing Provider, IAGON",-,https://medium.com/@occam-pr,https://medium.com/occam-finance/occamrazer-to-host-ido-of-decentralised-cloud-computing-provider-iagon-d4afe874b08d?source=search_post---------32,"[<time datetime=""2021-05-24T22:34:31.904Z"">May 24, 2021</time>]",698,3 responses,3 min read,"['cloud-computing', 'cloud-services', 'cloud', 'development', 'outsourcing', 'cloud-computing', 'cloud-services', 'cloud', 'development', 'outsourcing']","['https:\\u002F\\u002Fmedium.com\\u002F@armankamran\\u002Fdevops-insights-part-1-its-all-about-the-flow-777f2c71e843', 'https:\\u002F\\u002Fnickand.medium.com\\u002Ffun-with-constraints-layout-8d4ea83166db', 'https:\\u002F\\u002Fapesonline.medium.com\\u002Freplacing-my-face-with-ar-c8137ffc4194', 'https:\\u002F\\u002Fkaninkearpimy.medium.com\\u002Fgoogle-assistant-with-python-fulfillment-3d440879aef9', 'https:\\u002F\\u002Fkylec32.medium.com\\u002Feffective-java-use-caution-when-making-streams-parallel-55f632b933fe', 'https:\\u002F\\u002Fmiriamgabrielagutierrez.medium.com\\u002Fmaking-an-asp-net-core-application-and-docker-work-together-54d00e54a380', 'https:\\u002F\\u002Fmedium.com\\u002Fsimple-cs\\u002Fthe-google-drive-of-code-1312bff26994', 'https:\\u002F\\u002Fmyrickchow.medium.com\\u002Fhow-do-i-become-a-programmer-from-a-biomedical-engineer-student-6696ff5f1c1f', 'https:\\u002F\\u002Ffedakv.medium.com\\u002Fhow-to-choose-a-cloud-computing-model-right-fc04031df739']"
A Comprehensive Guide to Cloud Computing with AWS,-,https://towardsaws.com/@kisantamang,https://towardsaws.com/a-comprehensive-guide-to-cloud-computing-with-aws-9904fd3d99fc?source=search_post---------33,"[<time datetime=""2020-11-28T11:11:03.108Z"">Nov 28, 2020</time>]",293,0 responses,4 min read,"['java', 'go', 'coding', 'cloud-computing', 'technology', 'java', 'go', 'coding', 'cloud-computing', 'technology']","['https:\\u002F\\u002Fmedium.com\\u002F@jilaxzone\\u002Fto-all-ios-users-get-yourself-ready-to-install-ios-12-no-developer-account-required-b5cf07e29211', 'https:\\u002F\\u002Fmedium.com\\u002F10-min-briefing-on-startup-tech-news\\u002Fpushing-agile-33917cfab3e8', 'https:\\u002F\\u002Fmedium.com\\u002Fseries\\u002Fhow-to-build-an-e-commerce-system-from-scratch-895f41c6863d', 'https:\\u002F\\u002Fmedium.com\\u002F@ushakovhq\\u002Fdialogflow-and-actions-on-google-for-web-d45b8c8e7a53', 'https:\\u002F\\u002Fmedium.com\\u002F@storjproject\\u002Fgetting-started-with-the-storj-v3-test-network-storj-sdk-5c153a9bfea0', 'https:\\u002F\\u002Fmedium.com\\u002F@adrianhsu\\u002Fnode-js-nginx-https-cloudflare-server-setup-google-app-domain-8020eb0e4181', 'https:\\u002F\\u002Fmedium.com\\u002F@thinkartha2021\\u002Fhow-to-get-started-with-migrating-on-premise-talend-implementations-to-the-cloud-1f2f2fbd1bfb', 'https:\\u002F\\u002Fmrzeecon.medium.com\\u002Fthe-weird-bond-i-share-with-my-boss-f88c656972b4', 'https:\\u002F\\u002Falibabatech.medium.com\\u002Fcould-go-defeat-java-in-the-cloud-computing-era-945d216e0b99']"
IBM Cloud Wins a 2019 Stratus Cloud Award for Cloud Computing,The IBM Cloud Platform Unification Project is awarded for achievements in Cloud Computing,https://medium.com/@arinbhowmick,https://medium.com/design-ibm/ibm-cloud-wins-a-2019-stratus-cloud-award-for-cloud-computing-79e58bd9c1af?source=search_post---------34,"[<time datetime=""2019-10-03T13:39:44.610Z"">Oct 3, 2019</time>]",219,1 response,4 min read,"['cloud-computing', 'cloud', 'security', 'trends', 'big-data', 'cloud-computing', 'cloud', 'security', 'trends', 'big-data']",['https:\\u002F\\u002Falibaba-cloud.medium.com\\u002Ffour-measures-to-achieve-good-governance-in-cloud-computing-78a56b602e5a']
"Aprendendo Cloud Computing na faixa: artigos, vídeos, canais, comunidades…",-,https://medium.com/@renatogroffe,https://medium.com/azure-na-pratica/aprendendo-cloud-computing-na-faixa-artigos-v%C3%ADdeos-canais-comunidades-222bc1596d55?source=search_post---------35,"[<time datetime=""2020-08-10T20:03:37.347Z"">Aug 10, 2020</time>]",133,0 responses,5 min read,"['cloud-computing', 'ex', 'web', 'cloud', 'cloud-computing', 'ex', 'web', 'cloud']",['https:\\u002F\\u002Fmedium.com\\u002Femerging-technologies-india\\u002Fcloud-computing-whats-new-cloud-service-brokerage-deca87141da3']
Cloud Computing: One Expert’s View on What to Expect in 2019,-,https://medium.com/@bernard.golden,https://medium.com/capital-one-tech/cloud-computing-one-experts-view-on-what-to-expect-in-2019-cf1b30191a34?source=search_post---------36,"[<time datetime=""2018-12-18T11:36:00.879Z"">Dec 18, 2018</time>]",132,1 response,7 min read,"['cloud-computing', 'tech', 'los-angeles', 'codingbootcamp', 'training-courses', 'cloud-computing', 'tech', 'los-angeles', 'codingbootcamp', 'training-courses']",['https:\\u002F\\u002Fblog.sabio.la\\u002Fmost-in-demand-tech-skill-of-2019-cloud-computing-e9eff032906a']
#7: OSS Will Eat Cloud Computing,-,https://medium.com/@asynchio,https://medium.com/open-consensus/7-oss-will-eat-all-of-cloud-computing-40fdbf9c1da0?source=search_post---------37,"[<time datetime=""2018-08-15T21:46:17.406Z"">Aug 15, 2018</time>]",156,0 responses,7 min read,"['cloud-computing', 'aws', 'azure', 'google-cloud-platform', 'training', 'cloud-computing', 'aws', 'azure', 'google-cloud-platform', 'training']",['https:\\u002F\\u002Fjaychapel.medium.com\\u002F3-things-companies-using-cloud-computing-should-make-sure-their-employees-do-6f9753d7087b']
Edge Computing: the end of cloud computing as we know it,-,https://medium.com/@bznotes,https://medium.com/bz-notes/edge-computing-the-end-of-cloud-computing-as-we-know-it-d7809ed9fd18?source=search_post---------38,"[<time datetime=""2016-12-23T06:23:21.962Z"">Dec 22, 2016</time>]",44,2 responses,2 min read,"['cloud-computing', 'aws', 'devops', 'google-cloud-platform', 'containers', 'cloud-computing', 'aws', 'devops', 'google-cloud-platform', 'containers']",['https:\\u002F\\u002Fmedium.com\\u002F@nnilesh7756\\u002Fwhat-are-cloud-computing-services-iaas-caas-paas-faas-saas-ac0f6022d36e']
10 Free Courses to learn Cloud Computing For Beginners in 2021,"Hello there, if you want to learn Cloud…",https://medium.com/@javinpaul,https://medium.com/javarevisited/10-free-courses-to-learn-cloud-computing-for-beginners-4f3cd984ddb1?source=search_post---------39,"[<time datetime=""2021-04-09T15:34:19.009Z"">Apr 9, 2021</time>]",226,0 responses,12 min read,"['business', 'technology', 'tech', 'cloud-computing', 'information-technology', 'business', 'technology', 'tech', 'cloud-computing', 'information-technology']","['https:\\u002F\\u002Fmedium.com\\u002Fxona-partners\\u002Fspace-intersects-internet-opportunities-and-challenges-3c6329281c9', 'https:\\u002F\\u002Fmedium.com\\u002Fhackernoon\\u002Fiot-iiot-device-companies-are-making-the-smart-meter-mistake-2ab1471ff078', 'https:\\u002F\\u002Fmedium.com\\u002Fgood-neighbours-and-university-of-johannesburg\\u002Faugmented-reality-and-spaces-of-belonging-6fb0aea18235', 'https:\\u002F\\u002Fmpressman.medium.com\\u002Felon-musk-draws-inspiration-from-hovercrafts-james-bond-and-the-zombie-apocalypse-48a6532423dd', 'https:\\u002F\\u002Fmedium.com\\u002F@govuhyxylih\\u002Fmemory-foam-mattress-purchasingoverview-https-t-co-nswi6julto-ffe2a022e2c2', 'https:\\u002F\\u002Fmedium.com\\u002F@charlotteshirvington\\u002Fzombie-nation-smartphone-epidemic-6dec566870cf', 'https:\\u002F\\u002Fmedium.com\\u002Fsi-410-ethics-and-information-technology\\u002Fwhy-my-credit-score-shouldnt-be-based-off-of-what-i-do-on-the-internet-d5de426e95f5', 'https:\\u002F\\u002Finmediatesg.medium.com\\u002Fdigital-home-insurance-possibilities-that-are-needed-this-2022-e9fafe786700', 'https:\\u002F\\u002Fmedium.com\\u002Fswlh\\u002F3-reasons-you-should-consider-cloud-computing-31171ce6cfb5']"
8 Trends in Cloud Computing for 2018,-,https://medium.com/@unfoldlabs,https://medium.com/@unfoldlabs/8-trends-in-cloud-computing-for-2018-d893be2d8989?source=search_post---------40,"[<time datetime=""2017-11-06T19:45:33.434Z"">Nov 6, 2017</time>]",96,3 responses,10 min read,"['serverless', 'backend', 'software-development', 'product-development', 'product-management', 'serverless', 'backend', 'software-development', 'product-development', 'product-management']","['https:\\u002F\\u002Fmedium.com\\u002F@solidanski\\u002Fwhy-html-should-die-and-pug-should-rule-supreme-e91106064a36', 'https:\\u002F\\u002Fmedium.com\\u002Flumavate\\u002Fthe-rise-of-citizen-developers-b3e492f40bb4', 'https:\\u002F\\u002Fkingslayr.medium.com\\u002Fmr-robot-tryhackme-d1bc02ce0e23', 'https:\\u002F\\u002Fmedium.com\\u002F@ardabaranalpozen\\u002Fintroduction-to-nodered-and-simple-application-cf603c0f48ff', 'https:\\u002F\\u002Fumair-iftikhar.medium.com\\u002Fetl-for-iot-minifi-18391f681835', 'https:\\u002F\\u002Fmedium.com\\u002Fsmucs\\u002Ftrie-data-structure-king-of-auto-correct-fbf690c85989', 'https:\\u002F\\u002Fmedium.com\\u002F@indy_singh\\u002Ffixing-nunit-slow-test-execution-a67c284355c4', 'https:\\u002F\\u002Fsujan-70471.medium.com\\u002Fwhen-you-begin-working-at-85-you-may-have-to-turn-your-rearview-mirror-toward-126a7c6b67a8', 'https:\\u002F\\u002Fmedium.com\\u002Fswlh\\u002Feverything-you-need-to-know-about-serverless-architecture-5cdc97e48c09']"
What is Cloud Computing?,A brief history of the cloud and why it’s vital to you.,https://medium.com/@bivasb,https://medium.com/future-vision/what-is-cloud-computing-713bd6c3b105?source=search_post---------41,"[<time datetime=""2019-10-29T21:31:30.205Z"">Oct 29, 2019</time>]",94,3 responses,10 min read,[],['https:\\u002F\\u002Fmedium.com\\u002F@ericgarland\\u002Fhow-the-nsa-took-the-heaven-out-of-cloud-computing-9b3e514c9514']
